epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
91000,2.309911117822103e-06,2.0476466270998312e-06,3.8533583257889374e-08,1.3057681856557614e-08,2.7727329600058116e-07,2.759591699199533,10.0,0.09999999999999992
92000,2.3794625997234955e-06,1.89935684521398e-06,3.7020870037355135e-08,1.2497034555624867e-08,1.976117234279183e-07,4.728763838302097,10.0,0.09999991000810891
93000,2.044573929168183e-06,1.7762496817288413e-06,3.078033049540072e-08,1.203897389375011e-08,3.2413396947135306e-07,6.460156974037755,10.0,0.09991089990190091
94000,2.066021125751399e-06,1.7521872719934085e-06,4.672283299961022e-08,1.163886287282395e-08,3.892718051925753e-07,2.1222873237218636,10.0,0.09999019899999911
95000,1.9156308278751045e-06,1.7315994165991164e-06,3.358962936090045e-08,9.209640499992568e-09,2.859240051526091e-07,2.1577596303669706,10.0,0.09999991089901893
96000,1.9637336626004065e-06,1.6773008568862372e-06,4.6527067038249806e-08,1.1623530403490076e-08,2.3633979489071063e-07,2.8612030513931828,10.0,0.01089999108909911
97000,2.052808732485353e-06,1.5824632715490552e-06,4.875895386912888e-08,1.343238348705302e-08,2.6045791951106984e-07,2.102493533621002,10.0,0.0999100000899911
98000,2.1915701356095737e-06,1.855746581995311e-06,6.800830931130515e-08,1.5737577600956164e-08,4.1436303501285845e-07,3.061476408263817,10.0,0.09990109810900001
99000,2.304978507977056e-06,2.0793196648865685e-06,3.503708954845408e-08,1.1262807431695464e-08,2.984922569675511e-07,1.596697127153411,10.0,0.09999990198109002
100000,2.3078346361833704e-06,2.0417822981583876e-06,3.307788403741171e-08,1.4820003021226458e-08,3.314071882002719e-07,3.0133959076497705,10.0,0.09999990198999992
